stabf,g4,g3,g2,g1,p4,p3,p2,p1,tau4,tau3,tau2,tau1
unstable,0.24359222805206002,0.066609078426382,0.9467494960083149,0.7128438190846741,-1.04268051732897,-1.99521331254671,-1.4489777600809801,4.48687158995666,1.62282035937402,4.78877125128207,4.43600020356256,4.3263849883381
unstable,0.876355030802799,0.17392337095460597,0.125095377186452,0.9846392566448889,-0.9143149043848849,-0.9826167798186651,-1.22363507960364,3.12056676380719,3.64194028208893,6.1322161771397194,5.2259476898095505,4.30863290916114
unstable,0.8123510586888041,0.7428472289783141,0.968335458789479,0.606418426315819,-0.8740665490922751,-1.23571975652119,-1.73850700712239,3.84829331273585,7.588437598136389,3.0269836533051606,7.15834753008034,4.811526149841269
unstable,0.8158906607027142,0.0543131673757161,0.17361678400139202,0.992675230398754,-0.52280828440449,-1.3983206825474297,-0.921580664112524,2.84270963106444,9.015251675144212,2.3698371897039703,0.612039444556623,4.18974621620022
unstable,0.571581978854365,0.817506984722863,0.610183356975294,0.355594716149899,-1.31405573298502,-1.0289068160705799,-0.9343135240953879,3.27727607315099,4.817564223192281,8.85869825918976,9.507754602136949,7.88237140516012
stable,0.630540263919537,0.10390856509686802,0.70195381911057,0.107841708027914,-0.631908455564931,-1.104872644126,-1.48219704990152,3.2189781495924503,9.858846604024839,2.62223374115402,2.25587020342526,4.04112505503495
stable,0.27490961951463,0.29822304553615303,0.33367541450007104,0.595551066379718,-1.1553393154966598,-0.5542015364495689,-1.9928069625772802,3.7023478145235096,9.01759924258846,9.443806514298881,8.70429499238012,1.73849662419672
unstable,0.396433984013998,0.537008754716306,0.8795266597654009,0.964510543130073,-0.846920194355876,-1.86999957832467,-1.47902850608841,4.19594827876896,5.906301919039151,7.35680353103729,3.2570883638813504,8.3402866401105
unstable,0.8851943970628979,0.269592657983615,0.41812590383133,0.7144812680475329,-1.9019928666005599,-0.8234055782145699,-0.7001202576606421,3.4255187024757703,6.26925503306967,8.20999183945539,3.45238796382668,1.3676311289868799
unstable,0.345805062026107,0.21737055435753896,0.494775340596393,0.819230981236107,-1.2063819865225,-0.521316103362839,-1.35535443570545,3.08305252559079,6.14794519868417,6.517375783500169,5.28913140394079,4.84196426378334
unstable,0.7111871260234208,0.21889874074069698,0.412221602601154,0.420162252777512,-1.7902570961843702,-0.78833538990739,-1.27046986285364,3.8490623489454,8.28441195959934,0.6075703072322529,3.2296335390012803,9.38096826142453
unstable,0.689941551527102,0.8215849268371519,0.5222270465804829,0.0636409911900701,-0.728482444607269,-0.8136718189313771,-0.6746898153165122,2.21684407885516,8.66551460507886,4.32845668573139,6.466218905420821,9.37910292495714
unstable,0.918067416489668,0.322757444419583,0.650351028479449,0.0831053283473651,-0.540052744920144,-1.63492408705262,-0.961858421643695,3.13683525361646,9.90388063098155,6.7651689452647,9.893979577006698,1.61586669471324
unstable,0.39434719798103796,0.52182284501057,0.6563964855970339,0.188221661666242,-0.7013001872263621,-1.61242823142153,-1.67494122025856,3.98866963890645,9.25072323252631,1.7171960207086598,7.5731640678565295,9.15962558591174
stable,0.379435301797161,0.21042577983202598,0.352997920028066,0.8972832651165029,-0.837508395785629,-1.48142231102,-0.8531846822945401,3.17211538910017,1.7345998295491298,3.4860363187144,1.3459435504239299,3.42950831333898
stable,0.7063383179206859,0.18331962380248398,0.7141525490426139,0.6991088329848499,-0.7092975287452109,-1.1798717742402098,-0.766608044399298,2.65577734738472,1.6548041733144299,7.74834858903995,9.40568453551317,0.7248074648925691
stable,0.130086041458005,0.37073025101032203,0.38863890934629003,0.974009658102538,-1.92276398819911,-1.36475868697431,-0.616786466147867,3.9043091413212903,4.19834881020585,9.59259434715859,8.45979415695642,2.32807589907474
unstable,0.9913691674746209,0.696289081578918,0.870823257770728,0.144162244681207,-0.692030009063275,-1.0637025565940799,-1.9437009238348002,3.69943348949216,7.67474713965801,9.27077603709749,7.73272679405551,4.4550760332290995
stable,0.11128249202070299,0.7169274282771141,0.18234967744713101,0.130796578654584,-1.67741276934758,-1.8177094977005601,-0.6956338684099731,4.19075613545811,2.87727451435246,6.746939607159869,5.922204714319331,9.11125729496247
unstable,0.0949691313752253,0.714935089591082,0.626856884770093,0.495204375822416,-1.2440483810605,-0.6174648398318678,-1.98394901907614,3.84546223996851,2.03079257188366,5.538745198163179,9.75910309885027,2.73063348776738
unstable,0.697409377159618,0.9600708077140642,0.801096701378648,0.682631006359527,-1.57444299254273,-0.60354028346499,-1.59200894802079,3.7699922240285098,7.40031907367682,4.498266122731111,2.5223036084996404,6.93073230534393
unstable,0.559868981836984,0.659155711287028,0.609436610104404,0.6767171353718481,-1.3935037039695501,-1.45207372951936,-1.4902559242334399,4.3358333577223505,2.7990221475575696,1.29805461251664,5.255162003352781,3.51364898777303
stable,0.49224532864027704,0.256999664459575,0.112007380671388,0.353106057098829,-0.715978529406793,-0.7264715683348009,-0.6063660492645,2.04881614700609,2.1887227483110703,4.40037959049247,7.907367922142991,1.81838342262665
unstable,0.7490018690770041,0.199571357417083,0.315626644772202,0.47834960287285105,-1.16230125573177,-0.7706365580399409,-1.58921101965858,3.52214883343029,3.74333595690453,5.72307648696507,3.52616772978184,3.6651987314794
unstable,0.580701046252281,0.172522912295724,0.8711427919009559,0.596276246051129,-0.602026715049928,-0.7660273703892251,-0.7009087735955021,2.06896285903465,7.7751365307168605,5.09236074488676,4.2992372378940695,3.54645928103103
stable,0.705736235861826,0.7134331308879259,0.17255387919576998,0.33888344139268706,-0.7491109447539671,-1.4410736275078402,-1.53009320108094,3.72027777334275,4.49823345122167,1.12061541010769,4.62736675096761,3.84766579913588
stable,0.517955224758063,0.178790664740409,0.18296369618817898,0.423747873151381,-0.75898775446231,-1.39946697246679,-1.90246651539619,4.06092124232529,9.747564043891119,3.20165480000632,8.40114982767156,2.06003713907127
stable,0.402068782856284,0.7908779465744179,0.489482877121246,0.751368850623185,-0.657618850314734,-1.80952524687909,-0.7654998043651929,3.2326439015590203,1.44433251107456,1.8949315548495,8.967320238445,3.52627457981206
stable,0.982704745374866,0.0871515083334898,0.561432552478931,0.5648086273691129,-0.6744635246892579,-1.37600432622293,-0.8694616353000509,2.9199294862122405,1.32443296325395,4.29456698894008,4.468663167351281,9.80534762359381
stable,0.586516783282552,0.7442793015937379,0.335423815580464,0.591077967847656,-0.6894887422189699,-1.1825888100868798,-1.1833261601816498,3.0554037124874998,2.74721690050508,0.580397189315723,5.42786595226107,9.39094649856699
stable,0.117226833669727,0.896654096573779,0.691646220488274,0.589525886517791,-1.61149187001416,-0.817370971819025,-1.62936652238913,4.05822936422232,2.06147095727641,0.9771955099176851,0.645668178359687,0.8269300467269031
unstable,0.5979804177277521,0.276804418153847,0.132974715796731,0.611118562108884,-0.904863429248682,-1.6961866380988702,-1.9777368892619398,4.57878695660949,8.99419777992277,9.145000381498571,4.12343707273621,3.74548667685881
unstable,0.395138051074309,0.9805865609516701,0.33349383998295196,0.6890106707444671,-1.7745264302080401,-1.1958984662958998,-0.631853017951909,3.60227791445585,9.71947622825312,4.56090823071474,8.17212602034769,8.63958446412914
unstable,0.216678194855817,0.86322243491567,0.156125114614809,0.121488425783133,-0.522212293825147,-1.03046625793997,-1.5195787402113998,3.07225729197652,7.69049593704519,8.50729958063177,9.97804230154961,4.435401692263
unstable,0.22726200212433398,0.816551070438917,0.301977207894112,0.680986563833656,-1.1522658082403798,-1.5338897697893301,-1.53531927837436,4.22147485640407,7.24337554608899,3.0555470982892103,4.5103280049803,7.165782472430509
unstable,0.716867219792525,0.22689869513439398,0.332166373246384,0.7972637066467769,-1.8995431135976597,-1.75699399366055,-1.89153911185696,5.5480762191151705,8.142564257653769,1.83679343222996,6.74499599865046,7.60286767527363
stable,0.8497538514302869,0.159904131284866,0.8241599212555191,0.680289171730746,-1.6616923655129299,-1.59966294015227,-1.15006176155705,4.41141706722225,2.26350725369853,3.3558623466530095,2.63239288070379,9.848548203066631
unstable,0.31946301695193996,0.0740724378920579,0.657487834112111,0.940066629653742,-1.7763333658779699,-1.61923220680564,-0.728890655394562,4.12445622807817,4.41928692144341,9.82060883987992,7.656385059305179,3.2042684048724706
unstable,0.21835048358178102,0.971822388969074,0.947989787547435,0.163138378133258,-0.530959318566904,-1.11129040915924,-1.6102400578281297,3.2524897855542703,9.072875165823381,5.08160565116251,7.11807553417361,1.0075653795586
unstable,0.27032606208364,0.269324229567865,0.7192674368733679,0.51776575171126,-0.9040008613085381,-1.82454857446509,-1.55070434513419,4.27925378090782,6.39502712522906,8.04418096542623,9.60311119785841,3.42004597082569
stable,0.8234877450867181,0.31802409133987,0.966077244056383,0.7393846720490509,-1.33129958441861,-1.15117506254487,-0.8788397973460609,3.36131444430954,0.887011798729037,8.91568017852402,1.73941216336469,7.33866320997545
unstable,0.45207733750100004,0.629958432780895,0.263570187917588,0.634925613481944,-0.822389124804479,-1.95474585223085,-1.56490020996771,4.342035187003041,5.29707167240484,8.97612279994484,8.506848421224541,2.12267494702333
stable,0.546739381263052,0.9902075991515021,0.248240646587101,0.5619399510073411,-0.562829512389319,-1.26544806372501,-0.7411350006271391,2.56941257674147,6.88089188668996,2.75557824175896,9.98823212826512,2.3234326462334502
stable,0.833670776485417,0.7495915852132221,0.24969239123511702,0.262195785201333,-1.6868443912748,-0.7610299117168989,-1.4223011388927098,3.8701754418844105,2.03759481377002,8.80976402280846,2.1067425545522402,5.26573571820826
unstable,0.960189061670032,0.557297715880377,0.8940567640615809,0.7192494852760071,-1.40026490112315,-0.8917211542743141,-1.52625667218014,3.8182427275776,7.06607300070238,3.3050918069787096,1.93751219556647,4.04647100543905
unstable,0.703965981063312,0.43565714682928497,0.9912620942617059,0.9624780090067281,-1.48928768746315,-1.16203262465536,-0.705631238161051,3.35695155027956,3.26185719637662,1.5617982704736497,1.12228442515732,2.3902483137352997
unstable,0.17140276284956002,0.867627670365922,0.9184528800699879,0.49945198426455295,-0.6196767194007761,-1.77803833030253,-0.984478756159486,3.38219380586279,4.4730769060493705,8.958909794697199,8.77535705985979,8.64406686771528
unstable,0.5937501967841421,0.7463382172730191,0.8659192816978539,0.732319433879278,-1.13712413197356,-1.7397450477956202,-1.03569246515428,3.9125616449234597,2.4388577880499502,3.70728861503775,8.80266062518376,9.21610816879191
unstable,0.41383334331465504,0.28968476550605393,0.719696657836112,0.0756598068157607,-1.83469580130982,-1.5732090392185603,-1.4067302949690301,4.814635135497411,5.074765970771081,6.861015661048911,8.477061334296451,1.71000170856509
stable,0.764137101760652,0.712794874601064,0.28745682968942105,0.9224319179399679,-1.4656545560681,-1.23903050970148,-1.9997413938751798,4.70442645964476,2.2815744444112096,1.3366733939643798,2.51565836160547,6.75322566585132
stable,0.36133702341164203,0.26596094442962803,0.554371991392756,0.580021463021825,-1.38732208566766,-1.8797117779532297,-1.05825543058119,4.32528929420208,7.139730270484389,4.11609395994591,1.90156018853431,9.56239639999189
unstable,0.127477745009225,0.9446886610290649,0.501285188540952,0.78787091369753,-0.8175692491766299,-0.6384661019253779,-0.7500018296718951,2.2060371807738997,4.40216420735726,5.24290009017257,5.36373784372371,4.6062930233615305
unstable,0.608796412297336,0.995701607536207,0.7248321748190271,0.428831042554901,-0.850213902577979,-1.14456182651379,-0.699558709504991,2.6943344385967603,3.7980221130150302,4.57436296365809,0.924761444020353,7.78728955882527
stable,0.129501162161831,0.7813359229894801,0.352426751366636,0.0558071281983831,-1.09222590823503,-1.05027343119798,-0.7836825995717549,2.92618193900477,8.28136167146431,1.48189490642054,1.6155687000243202,3.03857268659545
stable,0.45954468560504796,0.777108112305705,0.599100495452484,0.420481202596954,-1.9437282519972,-0.6029706822935379,-1.45105945639281,3.9977583906835497,9.10211053345436,3.44286915610746,1.71956126078513,8.69243985256756
unstable,0.9353789894224559,0.11505304280231402,0.596833798967479,0.578087159170541,-1.98975697962095,-1.1611963968986598,-0.698547470636922,3.84950084715653,8.51941078280488,2.8506522154349603,2.3278814073594103,9.57360361917013
unstable,0.7066621903717969,0.939377969523851,0.9922429842747129,0.7642150279623441,-1.96974436774327,-0.569133340320434,-1.87379581365285,4.41267352171655,6.90759319784932,6.230085660949559,2.32560688400411,9.58012727369574
unstable,0.827090961069004,0.542679349525543,0.7611381042556741,0.44802102231008095,-1.3640026905128997,-1.81306789606618,-0.932283381905989,4.1093539684850695,6.329048272443349,1.07465633036129,2.6198043753619,9.313623086234651
stable,0.522531325528526,0.17518642147604,0.0708892491719162,0.542899388022249,-1.9916400701201298,-1.13736334044741,-1.26042318683093,4.38942659739847,9.82578571598104,5.828436566467639,9.09021571362885,2.00100834038181
stable,0.434405316799361,0.561859258915393,0.22662367825154603,0.729742509059771,-1.8766787591023701,-1.4050848407467198,-1.36232293700463,4.64408653685372,2.13881102401813,0.620439879592683,1.6297293343315602,5.522040238749501
unstable,0.24198966650418102,0.522811446026809,0.8099377881790641,0.386794050703198,-1.6957096786155,-0.753974719057721,-0.549592104346026,2.99927650201925,2.5460413803365403,4.82110785318555,2.86071544725129,3.3760231813175694
unstable,0.183519881519038,0.867021409546342,0.9586690826457049,0.160439827083307,-0.509366383687791,-1.3916302841655799,-0.952709267286677,2.85370593514005,4.9649730871563795,5.41482459172361,2.4527924869259703,5.30690457686735
stable,0.7886368155553821,0.172011877422347,0.851929361590135,0.576198194853815,-0.7416053255385141,-1.2913453159097,-1.4250116111573898,3.4579622526056,0.917803558803466,7.8933860172119905,4.31169345309805,7.74524391260105
unstable,0.663103927683008,0.25294555437789196,0.287155756330991,0.46256709695022097,-0.6225159439150589,-0.790345859525155,-1.0282130418077,2.44107484524791,9.86076793644081,4.12303948399669,5.458029674251059,5.2790959124498205
stable,0.15904998736339201,0.0969157004530286,0.733218156812914,0.769446523140435,-1.87316683943244,-0.869846135225194,-1.0193506027133101,3.76236357737094,2.43439187667256,5.88829533500919,5.744043976843249,1.5967359322139498
unstable,0.7724721385118991,0.975244532544494,0.599087796794376,0.837424500385221,-1.7034632008086399,-1.24924597242725,-0.722557122071774,3.6752662953076602,9.01266305188659,3.8890593689256603,2.26590639308793,7.21444951346822
unstable,0.0695142207317485,0.32346505407185805,0.7862687759578539,0.166990833302952,-1.72697599439933,-1.1541994057870701,-1.32912073535151,4.21029613553791,8.84123296344251,9.65416913840984,6.903823561460731,9.35801991781113
stable,0.604944282764199,0.308502133879456,0.39346781508969103,0.7875583781046129,-1.36165837286471,-1.2950925610567599,-1.7428234256430502,4.39957435956452,8.91283729932458,5.85122429724255,4.90412869307791,1.26013868264811
stable,0.11709371209024301,0.212030615220427,0.20384128203792,0.709263565017197,-1.6569089003583601,-1.60682592501299,-0.523776645950868,3.7875114713222198,1.00464937392571,3.97185412903259,2.25432665909486,3.39956890893404
unstable,0.9592985328975808,0.31245997723264196,0.792952833075073,0.687375164842064,-1.53401209482272,-0.7886396434499301,-1.06932284940125,3.3919745876739,8.57122747661751,7.0010274267318495,6.49983473887836,9.97666111896794
stable,0.0708626961266901,0.274536895693137,0.470118044626235,0.35127013815824504,-1.2593739487104099,-1.4145678840774198,-1.1918370657848998,3.8657788985727297,8.399500492203149,4.31368090286776,0.727392060248251,3.5868143945189903
unstable,0.25227477320353997,0.22974407739475,0.369686672857549,0.791412855169261,-0.799181417477352,-1.7406460182098302,-1.81665785819377,4.35648529388095,4.10387364356611,0.9628124296108729,6.825978329271151,6.5704250020651305
unstable,0.833594866385448,0.9612254034929109,0.6674906322778039,0.455304743978775,-0.5648646370470409,-1.1202134796396102,-1.17260358007049,2.8576816967571403,6.15960529838945,9.31768494087667,1.80527184935092,5.943992917586991
unstable,0.874274131312756,0.47932839402565397,0.535989841934012,0.305478326314203,-1.97769227669201,-1.9843846072725502,-0.8031456557539179,4.765222539718481,7.05965721080543,6.38102617707349,4.58485864668934,7.444489487578941
stable,0.0804659260109335,0.14007216183542998,0.0899243009733618,0.46600711641917,-0.767498038380989,-0.505135179145727,-0.9582105723438442,2.23084378987056,8.055241571419389,9.756310305123991,7.49948676491608,2.20521341325019
unstable,0.15649804956820998,0.526303423233326,0.550811616447724,0.591141460782057,-1.14880323053296,-1.7199978750623601,-1.35885124442852,4.22765235002384,3.96137448184254,3.52455344492123,4.82877597249583,8.59405138052523
stable,0.229579351157802,0.128010560894491,0.7686259379031279,0.778003581609732,-1.8545561509563202,-1.19935517334178,-1.5928278226426298,4.64673914694073,9.973764434308562,0.993520774942252,2.65280189376153,4.3579807441095495
unstable,0.496127705856117,0.188841855264972,0.316521097722568,0.6439510770167951,-1.96170612384536,-0.8090932402079691,-1.74573472377877,4.5165340878321,9.38744286660996,9.003713087015301,5.14475864254443,9.13307485970535
unstable,0.16469832906312803,0.607960533538538,0.8450649306009069,0.815445694884817,-1.58311410267517,-1.5034254724071001,-1.70838802867057,4.794927603752839,1.71370052108539,1.9748357045148,2.26950055203366,4.20407916709113
stable,0.0922761063063389,0.17351442439258702,0.889319050361982,0.10863889599945599,-1.74203899686926,-1.2766037219178,-1.14079746645211,4.15944018523917,5.6334164708499594,0.731065250802494,4.0371328856478,9.14790880197798
unstable,0.8838063817617579,0.82583893898606,0.25521376441106,0.21450114314548602,-1.9549592404780802,-1.6476062803479299,-0.7864808796108229,4.38904640043683,3.3628322161381603,4.47722368674112,9.007511651426961,8.72265013591351
stable,0.7338295896783771,0.940855258816243,0.8050994071035259,0.20414529946786103,-1.0819585655188702,-1.03687998197534,-0.960513301307696,3.0793518488019105,3.39267615745729,1.94143575171367,0.848435792979412,8.311280132749879
unstable,0.759161017226205,0.9037838856664809,0.421788783082019,0.6176872457132571,-1.4710237430447701,-0.516807496902824,-0.995078209931857,2.9829094498794504,7.20860273651384,4.921299231799599,8.47097129021003,5.68688636654144
unstable,0.183719924155946,0.161570353952379,0.17009045482073804,0.8874997603733221,-0.7045507108113142,-1.19301161276628,-0.5765102835816801,2.47407260715927,7.5715963003814695,9.551891985430661,9.51859853226281,7.7110035794232905
unstable,0.920622439253669,0.9866842207504491,0.34460720718547905,0.114338497865426,-1.2496304039211001,-1.9612692978498603,-0.713645519769855,3.92454522154081,5.914017062106321,8.113562234503139,6.06215182682999,0.7840974318302241
unstable,0.146109376174994,0.565438445085158,0.359687329395971,0.25733324046192196,-1.20109772990929,-1.4629191163284498,-1.39614165973692,4.06015850597466,2.53020644851079,8.944370374979279,9.366716534340359,2.8363758638018597
unstable,0.48667983873133297,0.46093578547759795,0.8257256012315061,0.164656543712908,-1.1290142685230502,-0.916893123482086,-1.8721550531478899,3.9180624451530295,2.26442524936756,5.26561944913103,8.288354133831051,1.00270385664341
unstable,0.8756734003880631,0.59622787874865,0.938906388216122,0.0752689305624354,-1.53920432512274,-1.9187494417203603,-1.20338071554232,4.661334482385421,8.13303623331208,7.36038019687762,4.25381181951927,2.8867669309684905
unstable,0.94477738760518,0.146671550969324,0.21911233341003197,0.724989575209852,-0.962503315142612,-0.646107652744651,-1.31180290382493,2.92041387171219,8.220864215545442,7.68265214191438,5.2096854539335,5.14350127373246
unstable,0.139557949113934,0.9971446305963629,0.8717892811187651,0.7945340090853159,-1.7285139829792402,-0.8488182564809692,-0.9768277613544251,3.5541600008146297,4.950423388072419,9.59869443759297,2.7587579820081602,5.9991006882805396
unstable,0.464116882008045,0.149698734038634,0.38318516945357,0.823626806874707,-1.81663488909987,-1.03763700665794,-1.18166444844678,4.03593634420459,4.84628792735888,2.99761741895234,3.139747203729,9.355419545769369
unstable,0.990189980763616,0.276031959656506,0.785749286093509,0.44944274088357,-0.817728512611089,-1.58666257060305,-1.9861033184860502,4.39049440170019,5.7726797030387695,4.443783946114371,8.34434451727993,6.763179236850691
stable,0.158895789381856,0.48000871713430704,0.998705317157333,0.47226662319471596,-0.610565459431056,-1.6360583111828997,-1.07562026826279,3.32224403887675,4.08545123779286,2.27007789964229,1.6059866899756798,4.465196528479059
unstable,0.961719089166789,0.43934408137193204,0.723575168227534,0.730682580071288,-1.11279364475858,-1.50013096781496,-1.4564881958830203,4.06941280845656,9.78835228241787,6.793050877192759,9.18541166652432,3.93670830952936
unstable,0.628762520665601,0.7143275700038871,0.7928817067145001,0.642031892146188,-1.06027979697325,-1.5666445797786799,-0.525925281056273,3.1528496578082,4.4250277266551,1.6274873218782901,4.09563427056957,0.958203587643174
unstable,0.6007531069992951,0.678265311896026,0.216643160081288,0.5661124100651139,-1.66797036941836,-1.5384722190830902,-0.7191210885199828,3.92556367702143,2.7643363199760898,4.62797292272913,3.54519426952013,8.675021248804152
unstable,0.8030103743616078,0.6162988337613579,0.584452751768486,0.601224220476702,-0.837728914107732,-1.96535312363493,-0.7307195104447429,3.53380154818741,8.93309771608425,2.65120238762641,6.43549704341926,8.83201170876259
unstable,0.965713279334896,0.75449523279735,0.386432411389864,0.577957231441058,-0.7575779428951559,-0.65642065624533,-1.86410127615083,3.27809987529132,1.9358443808884702,7.5475654376523105,1.5467368679931497,8.99675640285263
unstable,0.90427261565806,0.35169346380111205,0.939581553912123,0.38948407898667403,-0.845679849054024,-1.98016473978405,-1.94985655793637,4.77570114677444,6.0435028499587595,2.64672434739961,8.01771155612462,7.8624719794689595
stable,0.33922194552566404,0.503166947978686,0.48821016436677,0.8432665798898791,-0.8730777599295602,-1.22534527235845,-1.95393956531398,4.05236259760199,6.064315347971379,3.1417603458170498,7.481941079250141,0.9275240750937142
unstable,0.6040251622438709,0.189618651894522,0.9960356741280619,0.674413829495783,-0.840353669529874,-0.621567503207503,-0.679741282316798,2.14166245505417,3.22084579209363,2.51407235088382,6.235349562524821,5.361473459756031
unstable,0.932622380998763,0.19893819285755998,0.44410571913851393,0.7529047629393969,-1.09785656381111,-1.7940108991615098,-0.70618222058462,3.59804968355724,6.2389805578048305,4.05485536004064,7.16801013974247,6.96994569756127
stable,0.47840648053095103,0.12418558981993501,0.252020782859596,0.8995977389321991,-1.61272335767655,-1.01707116674597,-1.41211563937188,4.0419101637944,0.991896902143035,0.9647307422754592,1.02170953263692,0.527406897121074
unstable,0.9480542782852049,0.888432390326418,0.911878603140252,0.34542865863044603,-1.20575806761446,-0.9315909935906179,-1.5645479519816001,3.70189701318668,4.88965284213983,9.74055673921808,2.15024259477111,8.54840244729937
unstable,0.532202492905583,0.405819129451906,0.987025494974704,0.13113365301510602,-1.16903611176569,-1.23692241748945,-1.6104677477611002,4.01642627701624,7.95899088857872,8.13640139139676,6.28841480600003,1.62961612843575
stable,0.0759314737463614,0.11518214004633401,0.738038467125325,0.45969404177606704,-1.7327502890633701,-1.3410130370343,-1.1932713654126599,4.26703469151033,5.20969414718471,2.09726308785375,1.3382198399265401,7.242613308871679
unstable,0.436378690942234,0.699131440064126,0.77660971018599,0.59330991574645,-0.623417469826911,-1.4160320898381298,-1.7088879083899,3.74833746805494,3.6999620150838397,9.622794125370552,2.8798785169670804,6.985872017074291
stable,0.5755309455890619,0.18123373558667702,0.37216371076358007,0.09643864980057001,-0.5850734205362149,-1.41995106091093,-0.64500989888988,2.6500343803370203,1.82285186352626,7.1289221919379,9.57441198482588,8.94839506261415
unstable,0.0851285934177251,0.551371030651004,0.9900483822293951,0.656959972606916,-1.53260250683236,-0.518770094069012,-1.4657207866914799,3.5170933875928503,3.93310270561248,3.2284156377052198,7.5105593016973,1.59898243248923
unstable,0.288066028367841,0.0938769773654488,0.669502920121058,0.154452644516627,-0.538841072361975,-1.7116469428779297,-1.4111664690836,3.66165448432351,5.083339052775901,7.638199355677361,9.74859697501081,8.02201761994997
stable,0.512356862188091,0.214922026841517,0.724535089546217,0.4448861850960661,-1.23449728228473,-1.8356771678157402,-1.45347141608393,4.5236458661844,1.28256759979388,9.982986649257562,6.57605315857541,2.3330044369542997
stable,0.568211279999799,0.203998961730031,0.305799737032229,0.29790640493539194,-1.19492075604163,-1.15498187070233,-0.5676694935668379,2.9175721203108003,9.64637931050253,2.86986391325442,5.60351974113536,3.01961840534365
stable,0.628441623898746,0.4317975044263139,0.12830160442795,0.8815859114300799,-1.5264029892989799,-1.5546102771491,-1.30806838572486,4.38908165217294,4.43289809863642,1.73012921241896,6.89108526449534,2.68422863080309
unstable,0.796577216816352,0.253445150193508,0.7233000202170781,0.8645711267357521,-0.66793466918678,-0.5940655737587479,-0.597055036163773,1.8590552791093,6.85264402244455,6.8329408350923,2.71926240070845,1.7006014596586299
unstable,0.606084785376574,0.38199587940426394,0.954249786329581,0.923086497541211,-0.7232713854878909,-1.1188916279364098,-1.29220728566527,3.13437029908957,6.213331955184961,8.71449050963675,3.4635855067780095,7.79301099241624
unstable,0.194678266781948,0.8637796752356229,0.7169600607331601,0.40138840765876704,-1.61596747345512,-1.14891981187761,-1.63185781123157,4.3967450965643,8.71959108044595,6.06400316259022,9.46972656905785,0.803817421147774
unstable,0.818300062090234,0.147852336784529,0.47905809694896995,0.6968960894778621,-1.6414561535883998,-0.7982329918825419,-0.542503105108394,2.98219225057934,8.070719321973069,5.14452721219175,2.81815097450394,9.58437919264271
unstable,0.714588445337933,0.852612037582722,0.6671531003406911,0.181453641901611,-1.7048928831054397,-1.18612267874019,-1.4390923020148798,4.33010786386051,1.5862151475861601,5.33876790555441,4.189792562527851,6.428305439694769
unstable,0.916452712691063,0.464670165749572,0.7352807128221941,0.7664046323624492,-1.33875062192759,-0.8711315697584531,-1.36640671226854,3.57628890395458,5.045663823767081,2.85559220350375,5.8823481928850105,5.642097687886679
unstable,0.115067186723944,0.683474497539428,0.482355339082385,0.16751557880881698,-1.7452353149200401,-1.53979842727808,-0.6498348705981739,3.93486861279629,2.6334172474835,9.69100817511673,9.12448894602051,7.5319189756725295
unstable,0.352913303707219,0.498705086636495,0.5568393859310079,0.4096138197434939,-1.62171537392405,-1.75877847025018,-1.6431672622545501,5.02366110642878,4.06173146409671,2.7468027708354903,8.70807055794214,5.43461159820437
unstable,0.305506044453211,0.0748468545605883,0.9975533423161299,0.7132986217641741,-1.36318909982622,-1.3651078474641103,-0.6323296331428111,3.3606265804331406,2.04892026781099,6.1744464586787995,6.95662772346378,7.71403300404557
unstable,0.7658745182683822,0.487591931752555,0.916113326744429,0.8942309879098059,-0.796763464974228,-0.618967318130413,-0.948779878836102,2.3645106619407406,5.68862223339684,4.72942255412793,7.987228879058981,9.54067143669296
stable,0.8600859377800929,0.5321998620255779,0.29142103612317605,0.29675644598042894,-0.684788041435194,-1.32727577884471,-1.04363246413899,3.05569628441889,5.16886636840334,1.7676175553088898,1.41281768689271,6.36381992951153
unstable,0.830012956363945,0.533998946427834,0.357273196264909,0.44634920579604,-1.0195852440401099,-0.983769400055846,-0.84214501330154,2.8454996573975,2.82123399996876,7.84725001570029,8.74185204755672,9.88723039162422
stable,0.5411654284550771,0.0980607163693477,0.915600458476577,0.271606006290371,-0.8203979046990749,-1.13312129923694,-1.9215942292914798,3.8751134332275,3.63127041882547,5.01164989889255,2.62165274585271,5.031014706702809
stable,0.27978133544484496,0.7936667630335921,0.314135465762641,0.738364443746021,-0.522112276482105,-1.8599606622643199,-1.91374259656699,4.2958155353134195,6.369663063016519,1.80656376185723,4.48834012198745,1.62747589504729
unstable,0.508813862890428,0.8206301338684641,0.46475509324976705,0.562260119928001,-1.85392301775933,-0.956973148833774,-1.68380701851199,4.49470318510509,8.63594131228826,8.722769849003638,3.6264995423935003,3.18615520004804
stable,0.574885734954093,0.4982573702458,0.745871320240432,0.666262489370473,-0.578828213558323,-1.9066724679108602,-1.86118080460181,4.34668148607099,2.55524823800432,7.54835268715509,9.78472051781359,1.4938727709235702
stable,0.355075919509305,0.0538217440444196,0.31847791229552,0.377861282180969,-0.7331809570943001,-1.75968820268289,-1.2040825999804199,3.69695175975761,1.94932381486949,4.35368456666906,7.46015536452919,2.30126592445803
unstable,0.5687218296525911,0.71541307063172,0.514078484647524,0.9871331924729619,-0.5457616770987871,-0.8684589592207809,-1.19830729983372,2.61252793615329,1.0311231769369,1.89234410396274,4.14916295898315,3.55972309325396
